tree_id;max_buds;treatment;date;open_buds;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;06.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;07.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;08.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;09.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;10.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;11.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
